,track_uri,track_name,mood,artist_uri,artist_name,genre,popularity,followers,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
spotify:track:4bsqIuMHtvLCzpYAyV3044,spotify:track:4bsqIuMHtvLCzpYAyV3044,Best Of You (feat. Elle King),happy,spotify:artist:2oX42qP5ineK3hrhBECLmj,Andy Grammer,dance pop,76,875033,0.653,0.623,9,-5.989,1,0.0938,0.0515,0.0,0.0869,0.48,175.884,4
spotify:track:35MKhw2YBKApmD7fAnPERC,spotify:track:35MKhw2YBKApmD7fAnPERC,Faith (with Dolly Parton) [feat. Mr. Probz],happy,spotify:artist:4sTQVOfp9vEMCemLw50sbu,Galantis,big room,75,3003507,0.547,0.795,8,-3.721,1,0.0489,0.145,0.0,0.11,0.723,118.118,4
spotify:track:18RdChpgvaAO7GXDjLks2B,spotify:track:18RdChpgvaAO7GXDjLks2B,Friends,happy,spotify:artist:7nDsS0l5ZAzMedVRKPP8F1,Ella Henderson,dance pop,71,1054854,0.747,0.537,10,-5.76,1,0.0413,0.198,1.26e-05,0.18,0.453,97.056,4
spotify:track:0ZXdzaT1k688dkpNeEgQiV,spotify:track:0ZXdzaT1k688dkpNeEgQiV,I Don't Know Why,happy,spotify:artist:5jAMCwdNHWr7JThxtMuEyy,NOTD,dance pop,72,160561,0.499,0.898,8,-4.181,0,0.124,0.124,7.2e-06,0.0832,0.618,120.04,4
spotify:track:7q0aQpiLv5tIsupcgQ3Ny4,spotify:track:7q0aQpiLv5tIsupcgQ3Ny4,Budapest,happy,spotify:artist:2ysnwxxNtSgbb9t1m2Ur4j,George Ezra,folk-pop,76,3320572,0.717,0.455,5,-8.303,1,0.0276,0.0846,0.0,0.11,0.389,127.81,4
spotify:track:0sf12qNH5qcw8qpgymFOqD,spotify:track:0sf12qNH5qcw8qpgymFOqD,Blinding Lights,happy,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,canadian contemporary r&b,94,26781391,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,4
spotify:track:53kWAAfx7IopXRa31MQHB8,spotify:track:53kWAAfx7IopXRa31MQHB8,Good Vibes,happy,spotify:artist:28y6CyJNkGNjJQKrlx4AmN,HRVY,dance pop,73,1205873,0.558,0.877,10,-3.392,1,0.145,0.274,0.0,0.162,0.762,99.988,4
spotify:track:00ETaeHUQ6lops3oWU1Wrt,spotify:track:00ETaeHUQ6lops3oWU1Wrt,Hot Stuff,happy,spotify:artist:23fqKkggKUBHNkbKtXEls4,Kygo,edm,86,6982527,0.681,0.773,5,-5.749,1,0.148,0.019,1.28e-06,0.11,0.429,119.961,4
spotify:track:67CZNsG3SQ1S8O2BsjTo4R,spotify:track:67CZNsG3SQ1S8O2BsjTo4R,My Way,happy,spotify:artist:0id62QV2SZZfvBn9xpmuCl,Aloe Blacc,pop soul,72,615923,0.619,0.557,10,-7.461,1,0.0433,0.0436,0.0,0.112,0.378,74.007,4
spotify:track:1cVQmBnSLjhWB67iqAXYZZ,spotify:track:1cVQmBnSLjhWB67iqAXYZZ,I Just Wanna (feat. Bow Anderson),happy,spotify:artist:4bL2B6hmLlMWnUEZnorEtG,Felix Jaehn,dance pop,79,1060182,0.696,0.724,11,-7.083,1,0.0421,0.18,8.69e-05,0.251,0.568,117.998,4
spotify:track:5hlwCtGdtDBzXeMBJpD5IK,spotify:track:5hlwCtGdtDBzXeMBJpD5IK,Toast,happy,spotify:artist:1ZrBGJWLL8NiAjgNifCy90,Smith & Thell,swedish pop,63,50935,0.548,0.806,1,-7.249,1,0.0628,0.0448,0.0,0.126,0.749,189.996,4
spotify:track:5ri4zqtWhG07hIuNNDWP76,spotify:track:5ri4zqtWhG07hIuNNDWP76,Fly Away,happy,spotify:artist:2NjfBq1NflQcKSeiDooVjY,Tones And I,australian pop,81,2444187,0.806,0.513,4,-6.208,1,0.0685,0.217,0.0,0.217,0.503,124.988,4
spotify:track:3wYOGJYD31sLRmBgCvWxa4,spotify:track:3wYOGJYD31sLRmBgCvWxa4,I Found You,happy,spotify:artist:1LOB7jTeEV14pHai6EXSzF,Cash Cash,big room,69,560798,0.646,0.761,1,-2.557,1,0.0385,0.0714,0.0,0.222,0.472,129.916,4
spotify:track:575NJxNUVDqwJGdzBrlLbv,spotify:track:575NJxNUVDqwJGdzBrlLbv,Lost In Japan - Remix,happy,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,canadian pop,92,30471153,0.706,0.855,10,-5.377,1,0.215,0.0911,0.0,0.347,0.293,107.184,4
spotify:track:44gz3bzhdcGUFgA5oc1wSu,spotify:track:44gz3bzhdcGUFgA5oc1wSu,Holiday,happy,spotify:artist:3e7awlrlDSwF3iM0WBjGMp,Little Mix,dance pop,85,8367933,0.712,0.676,5,-5.965,1,0.184,0.076,0.0,0.0669,0.648,106.156,4
spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,happy,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,dance pop,93,21483846,0.794,0.793,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,4
spotify:track:4WEojtwHd0MUF3sPz5ITAj,spotify:track:4WEojtwHd0MUF3sPz5ITAj,Little Bit Of Love - Indian Summer Remix,happy,spotify:artist:4kYGAK2zu9EAomwj3hXkXy,JP Cooper,neo mellow,74,585411,0.708,0.758,7,-4.453,1,0.0367,0.0133,1.04e-05,0.418,0.272,101.017,4
spotify:track:6KgZeNR9fab84NbLXa81cY,spotify:track:6KgZeNR9fab84NbLXa81cY,Blue Jeans,happy,spotify:artist:4FcZfItjVIsfO9TynErl7X,Jubël,pop dance,69,32657,0.745,0.555,5,-6.806,0,0.052,0.6,2.08e-05,0.262,0.673,118.97,4
spotify:track:2IHLaN6wwYKQ3S24NsQqpA,spotify:track:2IHLaN6wwYKQ3S24NsQqpA,I Love Me,happy,spotify:artist:6S2OmqARrzebs0tKUEyXyp,Demi Lovato,dance pop,84,18579838,0.664,0.561,6,-7.031,1,0.0495,0.00261,0.0,0.0764,0.713,150.093,4
spotify:track:0DiDStADDVh3SvAsoJAFMk,spotify:track:0DiDStADDVh3SvAsoJAFMk,Only Human,happy,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,boy band,82,4760761,0.795,0.496,0,-5.883,1,0.0722,0.108,0.0,0.0645,0.874,94.01,4
spotify:track:6J7U49QGecWb3WqIqfSYc0,spotify:track:6J7U49QGecWb3WqIqfSYc0,Year of the Young,happy,spotify:artist:1ZrBGJWLL8NiAjgNifCy90,Smith & Thell,swedish pop,63,50935,0.611,0.88,7,-6.571,0,0.0378,0.000817,1.01e-05,0.0598,0.771,144.996,4
spotify:track:2FOwRoyI2TTujfAGmHgEJP,spotify:track:2FOwRoyI2TTujfAGmHgEJP,Genetics,happy,spotify:artist:6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,dance pop,83,9815848,0.788,0.743,8,-7.711,1,0.328,0.0284,0.00124,0.34,0.423,122.005,4
spotify:track:3oiLlbBynuErymca4Dwp5H,spotify:track:3oiLlbBynuErymca4Dwp5H,Get To Know You,happy,spotify:artist:78c7nvjh7AbOgTNV7QKMxZ,Samantha Harvey,channel pop,51,63478,0.761,0.695,5,-4.048,1,0.0886,0.0783,0.0,0.14,0.69,118.004,4
spotify:track:7FjZU7XFs7P9jHI9Z0yRhK,spotify:track:7FjZU7XFs7P9jHI9Z0yRhK,So Close,happy,spotify:artist:5jAMCwdNHWr7JThxtMuEyy,NOTD,dance pop,72,160561,0.7,0.872,10,-5.896,1,0.0666,0.121,7.08e-06,0.103,0.761,125.03,4
spotify:track:7c71baHwrGDOeIFl1gVO14,spotify:track:7c71baHwrGDOeIFl1gVO14,Paradise,happy,spotify:artist:2ysnwxxNtSgbb9t1m2Ur4j,George Ezra,folk-pop,76,3320572,0.642,0.881,11,-3.537,1,0.0393,0.209,0.0,0.21,0.913,138.03,4
spotify:track:7Feaw9WAEREY0DUOSXJLOM,spotify:track:7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),happy,spotify:artist:60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,big room,81,14047144,0.661,0.723,5,-6.976,0,0.0566,0.179,1.23e-05,0.14,0.316,113.778,4
spotify:track:6AoHQqGnuwFk9ygWhzLRws,spotify:track:6AoHQqGnuwFk9ygWhzLRws,Dance with Me (feat. Thomas Rhett & Young Thug),happy,spotify:artist:5fMUXHkw8R8eOP2RNVYEZX,Diplo,bmore,85,2325865,0.73,0.792,6,-5.33,0,0.13,0.0264,0.0,0.101,0.745,99.039,4
spotify:track:43Hit5V2BpPq2vxvca3ysc,spotify:track:43Hit5V2BpPq2vxvca3ysc,Lean On Me,happy,spotify:artist:5JYo7gm2dkyLLlWHjxS7Dy,Sandro Cavazza,swedish pop,71,63785,0.799,0.419,6,-7.99,1,0.174,0.412,0.0,0.203,0.716,156.055,4
spotify:track:0VrgIjDkmDwlgZk54Try2u,spotify:track:0VrgIjDkmDwlgZk54Try2u,Little Bit Of Love,happy,spotify:artist:4kYGAK2zu9EAomwj3hXkXy,JP Cooper,neo mellow,74,585411,0.659,0.801,7,-4.234,1,0.0435,0.0636,0.0,0.341,0.334,105.991,4
spotify:track:11xOwUHV7P1q7UpEQuMIrx,spotify:track:11xOwUHV7P1q7UpEQuMIrx,Table For 2,happy,spotify:artist:0NGAZxHanS9e0iNHpR8f2W,Alok,electro house,83,9104678,0.657,0.614,0,-7.829,0,0.055,0.0625,0.0,0.397,0.723,113.009,4
spotify:track:1UotQ5kMAEiCJVisAVkxOh,spotify:track:1UotQ5kMAEiCJVisAVkxOh,In Betweenin',happy,spotify:artist:6deoGjNPov9XZSS8A2PCST,AUSTN,social media pop,47,19988,0.705,0.824,2,-4.825,1,0.0347,0.18,0.0,0.0901,0.925,146.999,4
spotify:track:3ViJYmiobUr5ozBHHcpzbF,spotify:track:3ViJYmiobUr5ozBHHcpzbF,Anti-Everything,happy,spotify:artist:3hyEbRtp617pNCuuQjyOmc,Lost Kings,dance pop,66,278116,0.734,0.663,0,-7.292,1,0.185,0.28,0.0,0.12,0.256,101.943,4
spotify:track:5NUXE8W12lWcUXgJRCjeEw,spotify:track:5NUXE8W12lWcUXgJRCjeEw,One Too Many,happy,spotify:artist:0u2FHSq3ln94y5Q57xazwf,Keith Urban,australian country,75,3995471,0.697,0.535,4,-6.504,1,0.068,0.247,0.0,0.569,0.594,82.959,4
spotify:track:5LKNumPGm1bEyVroDE4rcZ,spotify:track:5LKNumPGm1bEyVroDE4rcZ,All Night Long (All Night) - Recorded at Spotify Studios Stockholm,happy,spotify:artist:7jEEE187pVG6InOxn03oA5,Benjamin Ingrosso,swedish pop,67,105521,0.649,0.718,8,-7.101,0,0.0506,0.0106,0.000198,0.117,0.715,112.049,4
spotify:track:6iMoJ3UdrO2ZjzzcaN8Eom,spotify:track:6iMoJ3UdrO2ZjzzcaN8Eom,Somebody,happy,spotify:artist:1IueXOQyABrMOprrzwQJWN,Sigala,dance pop,77,1178086,0.675,0.849,0,-3.841,1,0.0675,0.0938,0.0,0.121,0.681,100.111,4
spotify:track:1unYcdhNL2NwFl2kBSiaZ9,spotify:track:1unYcdhNL2NwFl2kBSiaZ9,Complicated,happy,spotify:artist:04HqRx07Bv9gh7rsrMTqs7,Miss Li,classic swedish pop,69,127919,0.878,0.48,0,-7.089,0,0.0544,0.105,0.0,0.102,0.83,116.042,4
spotify:track:5PYQUBXc7NYeI1obMKSJK0,spotify:track:5PYQUBXc7NYeI1obMKSJK0,Never Really Over,happy,spotify:artist:6jJ0s89eD6GaHleKKya26X,Katy Perry,dance pop,86,16882463,0.77,0.882,8,-4.792,1,0.0602,0.194,0.0,0.316,0.385,99.991,4
spotify:track:2wenGTypSYHXl1sN1pNC7X,spotify:track:2wenGTypSYHXl1sN1pNC7X,Slow Dance (feat. Ava Max) - Sam Feldt Remix,happy,spotify:artist:6dn6x1XOng3LOAnfTjUn77,AJ Mitchell,electropop,71,507114,0.732,0.85,1,-5.999,1,0.0444,0.114,2.02e-06,0.0388,0.372,124.024,4
spotify:track:7jqXDgGWkV4w2ctdb2g59o,spotify:track:7jqXDgGWkV4w2ctdb2g59o,At Least I Had Fun,happy,spotify:artist:4ehtJnVumNf6xzSCDk8aLB,Martin Jensen,dance pop,75,1013563,0.794,0.706,5,-6.066,0,0.0382,0.198,0.0,0.0536,0.908,116.032,4
spotify:track:45ZGEdLxCZvdMX9jWlsAAx,spotify:track:45ZGEdLxCZvdMX9jWlsAAx,I Don't Belong In This Club,happy,spotify:artist:2jnIB6XdLvnJUeNTy5A0J2,Why Don't We,boy band,78,2477473,0.797,0.543,11,-5.744,1,0.0439,0.0202,0.0,0.0726,0.164,115.036,4
spotify:track:6Q3K9gVUZRMZqZKrXovbM2,spotify:track:6Q3K9gVUZRMZqZKrXovbM2,I'll Wait,happy,spotify:artist:23fqKkggKUBHNkbKtXEls4,Kygo,edm,86,6982527,0.611,0.651,1,-6.973,1,0.0587,0.148,1.84e-05,0.105,0.357,122.983,4
spotify:track:6LS5QB8GW8raREqEEQPEMs,spotify:track:6LS5QB8GW8raREqEEQPEMs,Forgive Me Friend,happy,spotify:artist:1ZrBGJWLL8NiAjgNifCy90,Smith & Thell,swedish pop,63,50935,0.589,0.783,1,-6.069,1,0.0318,0.000927,1.12e-06,0.187,0.622,127.92,4
spotify:track:32zrJNyJdpoMOqW7u3PEgo,spotify:track:32zrJNyJdpoMOqW7u3PEgo,Goofy,happy,spotify:artist:4nljnlPiswjFIoVpLGn8Wc,MishCatt,indie tico,54,15981,0.752,0.636,4,-5.9,0,0.109,0.0742,0.00237,0.191,0.56,170.11,4
spotify:track:7GajHE5z66qqmzTrKVFCab,spotify:track:7GajHE5z66qqmzTrKVFCab,Take Care of You,happy,spotify:artist:7nDsS0l5ZAzMedVRKPP8F1,Ella Henderson,dance pop,71,1054854,0.66,0.667,11,-6.87,1,0.0474,0.141,5.26e-05,0.107,0.452,114.901,4
spotify:track:1z1XegUChLLQfcbtIK8ABn,spotify:track:1z1XegUChLLQfcbtIK8ABn,Body Back (feat. Maia Wright),happy,spotify:artist:2ZRQcIgzPCVaT9XKhXZIzh,Gryffin,dance pop,76,621164,0.686,0.83,8,-4.437,1,0.0369,0.0948,1.33e-06,0.182,0.486,123.032,4
spotify:track:68zNuCEl9UHTbcBltW2uDv,spotify:track:68zNuCEl9UHTbcBltW2uDv,Someone,happy,spotify:artist:4FcZfItjVIsfO9TynErl7X,Jubël,pop dance,69,32657,0.7,0.904,2,-4.03,1,0.0431,0.0531,8.03e-06,0.105,0.347,103.039,4
spotify:track:0OJN2A3Qyvd7pwSF0AIteC,spotify:track:0OJN2A3Qyvd7pwSF0AIteC,Keep You Mine,happy,spotify:artist:5jAMCwdNHWr7JThxtMuEyy,NOTD,dance pop,72,160561,0.81,0.788,10,-3.663,1,0.0447,0.267,0.000172,0.196,0.845,135.991,4
spotify:track:3Be7CLdHZpyzsVijme39cW,spotify:track:3Be7CLdHZpyzsVijme39cW,What's Love Got to Do with It,happy,spotify:artist:23fqKkggKUBHNkbKtXEls4,Kygo,edm,86,6982527,0.75,0.664,8,-5.908,0,0.154,0.275,0.0,0.0632,0.617,105.023,4
spotify:track:4Sib57MmYGJzSvkW84jTwh,spotify:track:4Sib57MmYGJzSvkW84jTwh,ME! (feat. Brendon Urie of Panic! At The Disco),happy,spotify:artist:06HL4z0CvFAxyc27GXpf02,Taylor Swift,pop,97,34651840,0.614,0.839,0,-4.143,1,0.0702,0.0291,0.0,0.112,0.657,182.123,4
spotify:track:6rC55vFj1dBuxN5zjuOIF1,spotify:track:6rC55vFj1dBuxN5zjuOIF1,Can You Feel It,happy,spotify:artist:2hCU6EhDEmPjpqe8cAHAcm,Birgir,icelandic indie,43,1754,0.606,0.685,7,-7.486,1,0.0343,0.0208,0.000928,0.107,0.224,116.994,4
spotify:track:4AkCyd9Nlbt8JprQq9V6o2,spotify:track:4AkCyd9Nlbt8JprQq9V6o2,All Comes Back To You,happy,spotify:artist:6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,big room,81,2102687,0.726,0.763,4,-6.872,1,0.0882,0.524,2.64e-06,0.0943,0.516,128.02,4
spotify:track:6nnntyJFxLzaCmNnhHe3C1,spotify:track:6nnntyJFxLzaCmNnhHe3C1,On My Life,happy,spotify:artist:7DMveApC7UnC2NPfPvlHSU,Cheat Codes,dance pop,77,1750961,0.699,0.645,9,-5.307,1,0.078,0.413,0.0,0.355,0.676,104.939,4
spotify:track:4Gcv5SsxnQWpmOnUI19EJk,spotify:track:4Gcv5SsxnQWpmOnUI19EJk,All You Need To Know (feat. Calle Lehmann),happy,spotify:artist:2ZRQcIgzPCVaT9XKhXZIzh,Gryffin,dance pop,76,621164,0.513,0.788,0,-4.629,1,0.0364,0.00968,0.0,0.11,0.234,139.987,4
spotify:track:6J2f8YFQ3A0DCfjVWYadbH,spotify:track:6J2f8YFQ3A0DCfjVWYadbH,Good Day,happy,spotify:artist:3836OTICMPjhTMMcpPw4EC,Broiler,dance pop,64,157271,0.721,0.785,3,-3.496,1,0.0572,0.248,0.0,0.516,0.709,124.065,4
spotify:track:4bHsxqR3GMrXTxEPLuK5ue,spotify:track:4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',happy,spotify:artist:0rvjqX7ttXeg3mTy8Xscbt,Journey,album rock,75,3274340,0.5,0.748,4,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852,4
spotify:track:1gv4xPanImH17bKZ9rOveR,spotify:track:1gv4xPanImH17bKZ9rOveR,Raise Your Glass,happy,spotify:artist:1KCSPY1glIKqW2TotWuXOR,P!nk,dance pop,82,9852838,0.7,0.709,7,-5.006,1,0.0839,0.0048,0.0,0.0289,0.625,122.019,4
spotify:track:3SPDQfj2UfWq6A2NllZnzn,spotify:track:3SPDQfj2UfWq6A2NllZnzn,What Makes You Beautiful,happy,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,One Direction,boy band,89,19003499,0.729,0.771,4,-2.451,1,0.0725,0.00761,0.0,0.087,0.873,125.011,4
spotify:track:0bRXwKfigvpKZUurwqAlEh,spotify:track:0bRXwKfigvpKZUurwqAlEh,Lovely Day,happy,spotify:artist:1ThoqLcyIYvZn7iWbj8fsj,Bill Withers,funk,75,1019012,0.69,0.651,9,-8.267,1,0.0324,0.292,0.00241,0.105,0.706,97.918,4
spotify:track:249gnXrbfmV8NG6jTEMSwD,spotify:track:249gnXrbfmV8NG6jTEMSwD,Life Goes On,happy,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,BTS,k-pop,97,26382008,0.566,0.716,1,-5.733,1,0.0424,0.00691,0.0,0.37,0.45,81.068,4
spotify:track:4NBTZtAt1F13VvlSKe6KTl,spotify:track:4NBTZtAt1F13VvlSKe6KTl,This Feeling,happy,spotify:artist:69GGBxA162lTqCwzJG5jLp,The Chainsmokers,dance pop,84,17103986,0.575,0.571,1,-7.906,1,0.0439,0.0558,0.0,0.0912,0.449,105.049,4
spotify:track:3AszgPDZd9q0DpDFt4HFBy,spotify:track:3AszgPDZd9q0DpDFt4HFBy,Hey Ya! - Radio Mix,happy,spotify:artist:1G9G7WwrXka3Z1r7aIDjI7,Outkast,atl hip hop,76,1522117,0.715,0.97,0,-2.206,1,0.0648,0.0644,0.000156,0.205,0.963,79.504,4
spotify:track:5d1fRO6RYAtbPPgbpSHnlA,spotify:track:5d1fRO6RYAtbPPgbpSHnlA,Anti-Everything,happy,spotify:artist:3hyEbRtp617pNCuuQjyOmc,Lost Kings,dance pop,66,278116,0.734,0.663,0,-7.292,1,0.185,0.28,0.0,0.12,0.256,101.943,4
spotify:track:2grjqo0Frpf2okIBiifQKs,spotify:track:2grjqo0Frpf2okIBiifQKs,September,happy,spotify:artist:4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",disco,75,2665648,0.697,0.832,9,-7.264,1,0.0298,0.168,0.00131,0.269,0.979,125.926,4
spotify:track:0Q0IVlqMV64kNLlwjPj0Hl,spotify:track:0Q0IVlqMV64kNLlwjPj0Hl,Killing Me Softly With His Song,happy,spotify:artist:2WKdxPFRD7IqZvlIAvhMgY,Fugees,east coast hip hop,69,854185,0.765,0.29,4,-17.117,0,0.139,0.0279,1.02e-06,0.571,0.506,92.409,4
spotify:track:0uI7yAKUf52Cn7y3sYyjiX,spotify:track:0uI7yAKUf52Cn7y3sYyjiX,3 Nights,happy,spotify:artist:6USv9qhCn6zfxlBQIYJ9qs,Dominic Fike,alternative pop rock,74,441157,0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891,4
spotify:track:2bQhVQbV7VBzSOPo8mbkUR,spotify:track:2bQhVQbV7VBzSOPo8mbkUR,Beach House,happy,spotify:artist:69GGBxA162lTqCwzJG5jLp,The Chainsmokers,dance pop,84,17103986,0.4,0.838,0,-4.491,1,0.0526,0.174,0.0,0.341,0.533,179.945,4
spotify:track:37sINbJZcFdHFAsVNsPq1i,spotify:track:37sINbJZcFdHFAsVNsPq1i,Superheroes,happy,spotify:artist:3AQRLZ9PuTAozP28Skbq8V,The Script,celtic rock,77,6283124,0.491,0.885,3,-4.121,1,0.0395,0.00219,0.0,0.0741,0.641,166.992,4
spotify:track:2Y90nL1ohB4sgYELDs7uNx,spotify:track:2Y90nL1ohB4sgYELDs7uNx,Glory Days,happy,spotify:artist:3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,classic rock,80,3640592,0.574,0.96,9,-4.906,1,0.032,0.0457,0.0,0.121,0.978,117.486,4
spotify:track:4VRJfWj7cNKivIggXeje8z,spotify:track:4VRJfWj7cNKivIggXeje8z,What I Like About You,happy,spotify:artist:3daM7asS0gCFvyLemNx2EE,The Romantics,album rock,57,231037,0.426,0.957,9,-5.552,1,0.0634,0.00162,0.000617,0.291,0.888,159.977,4
spotify:track:1rfofaqEpACxVEHIZBJe6W,spotify:track:1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),happy,spotify:artist:4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,dance pop,85,19162175,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,4
spotify:track:3Fxd1o2CLzlP5v1kV9XBmJ,spotify:track:3Fxd1o2CLzlP5v1kV9XBmJ,Yes or No (Demo),happy,spotify:artist:7uELj3CTZDGSpqH1TNPIdQ,Tayo Sound,na,46,5809,0.55,0.543,5,-6.096,0,0.0323,0.236,1.42e-06,0.481,0.788,182.063,4
spotify:track:2q5qVYEWK5LcG35JfSlYYx,spotify:track:2q5qVYEWK5LcG35JfSlYYx,Swimming In The Stars,happy,spotify:artist:26dSoYclwsYLMAKD3tpOr4,Britney Spears,dance pop,82,8168258,0.496,0.825,1,-5.251,1,0.0673,0.00105,0.0,0.0809,0.521,139.824,4
spotify:track:5yjOhc3JKrznGouRHMagoJ,spotify:track:5yjOhc3JKrznGouRHMagoJ,Shivers,happy,spotify:artist:3QLIkT4rD2FMusaqmkepbq,Rachel Platten,dance pop,68,810113,0.838,0.724,0,-3.025,1,0.0754,0.0934,1.73e-06,0.0522,0.385,112.992,4
spotify:track:5k5fWendNngd89O8JKoE8L,spotify:track:5k5fWendNngd89O8JKoE8L,Better When I'm Dancin',happy,spotify:artist:6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,dance pop,83,9815848,0.756,0.789,2,-7.002,1,0.0324,0.53,0.000711,0.157,0.873,127.987,4
spotify:track:1orD9IAKp9MotxkDEhl6Mr,spotify:track:1orD9IAKp9MotxkDEhl6Mr,Everyday People,happy,spotify:artist:5m8H6zSadhu1j9Yi04VLqD,Sly & The Family Stone,classic rock,62,637348,0.814,0.514,7,-11.571,1,0.0295,0.255,0.0471,0.0605,0.787,114.06,4
spotify:track:38zwkK6TtTjIW9tpYBfZ3D,spotify:track:38zwkK6TtTjIW9tpYBfZ3D,Paradise,happy,spotify:artist:2ysnwxxNtSgbb9t1m2Ur4j,George Ezra,folk-pop,76,3320572,0.642,0.881,11,-3.537,1,0.0393,0.209,0.0,0.21,0.913,138.03,4
spotify:track:6CenzKfN5aqSMXV8yJAi43,spotify:track:6CenzKfN5aqSMXV8yJAi43,Horizon (feat. Leon Bridges),happy,spotify:artist:5fMUXHkw8R8eOP2RNVYEZX,Diplo,bmore,85,2325865,0.639,0.647,7,-6.537,0,0.0301,0.0301,0.000142,0.0964,0.352,130.032,4
spotify:track:3McTpsUQfEDrlNd2ikro2E,spotify:track:3McTpsUQfEDrlNd2ikro2E,All the Smoke (feat. Gunna & Wiz Khalifa),happy,spotify:artist:1MXZ0hsGic96dWRDKwAwdr,Tyla Yaweh,cali rap,73,252338,0.712,0.822,6,-3.728,0,0.131,0.0321,0.0,0.239,0.469,91.011,4
spotify:track:4AMY0oGSt7vZwgxDnHCJBr,spotify:track:4AMY0oGSt7vZwgxDnHCJBr,True Colors (feat. Maya Avedis),happy,spotify:artist:1Fy4Vnoq3HspYLrgEs9VNc,XO Cupid,tropical house,55,4029,0.636,0.63,0,-6.396,1,0.0346,0.0796,0.0,0.13,0.454,104.845,4
spotify:track:6zTKuNMEU3svBn65L6u88M,spotify:track:6zTKuNMEU3svBn65L6u88M,Bad Vibrations,happy,spotify:artist:4Q6zYbQ2MrKiEWTGB3yrPv,Jesper Jenset,norwegian pop,52,32999,0.768,0.589,8,-8.991,0,0.0403,0.00417,2.67e-05,0.136,0.757,97.979,4
spotify:track:3Ct8NiRoh0OqFhTTsrwkEc,spotify:track:3Ct8NiRoh0OqFhTTsrwkEc,Happy Kids,happy,spotify:artist:3TVjdmhfFoYJLgBEkkZTBm,John De Sohn,big room,63,93154,0.603,0.65,11,-5.848,1,0.0477,0.0102,0.0,0.243,0.678,124.068,4
spotify:track:0o9bHFc8Lt5tZFvTjNZTNf,spotify:track:0o9bHFc8Lt5tZFvTjNZTNf,Forever Young,happy,spotify:artist:3TVjdmhfFoYJLgBEkkZTBm,John De Sohn,big room,63,93154,0.651,0.617,8,-6.077,1,0.0309,0.179,0.0,0.113,0.591,121.977,4
spotify:track:5H9H0i7UCmRDCZRHldbmhN,spotify:track:5H9H0i7UCmRDCZRHldbmhN,Sucker for You,happy,spotify:artist:2JLqTvFXmC87BksiCsBezV,Matt Terry,talent show,51,120219,0.876,0.649,0,-4.369,1,0.0691,0.223,0.0,0.332,0.742,95.034,4
spotify:track:5N4erncE7kuUccm7zEmwzk,spotify:track:5N4erncE7kuUccm7zEmwzk,Electricity (with Dua Lipa),happy,spotify:artist:2X97ZAqRKRMYFIDqtvGgGc,Silk City,edm,62,60262,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,4
spotify:track:4ut5G4rgB1ClpMTMfjoIuy,spotify:track:4ut5G4rgB1ClpMTMfjoIuy,High On Life (feat. Bonn),happy,spotify:artist:60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,big room,81,14047144,0.414,0.486,6,-6.431,0,0.0311,0.0129,0.0,0.111,0.368,128.038,4
spotify:track:2YyvWje3cEYyqgYhNUIaBJ,spotify:track:2YyvWje3cEYyqgYhNUIaBJ,La Di Da,happy,spotify:artist:1cZQSpDsxgKIX2yW5OR9Ot,Lennon Stella,canadian pop,75,273666,0.689,0.679,7,-5.893,1,0.0517,0.195,0.00111,0.224,0.475,149.972,4
